type	study.phs_accession	sample.sample_id	file_id	file_name	file_type	file_size	md5sum	experimental_strategy_and_data_subtypes	entityId	file_description	file_url_in_cds	submission_version	checksum_value	checksum_algorithm	crdc_id	file_mapping_level	release_datetime	is_supplementary_file
file	phs002371	HTA9_17_45		0000382837_S2_R1_001.fastq.gz	FASTQ	5920068415	c53b22bb9d6e7c4f67258bef7a3cb41c	WXS; RNA-Seq	syn68528016									
file	phs002371	HTA9_17_45		0000382837_S2_R2_001.fastq.gz	FASTQ	6027992234	1dd699a09347143e2601bbccf0c9d216	WXS; RNA-Seq	syn68528026									
file	phs002371	HTA9_18_41		0000382886_S3_R1_001.fastq.gz	FASTQ	5186903072	c06dc3598b9a0144dfaa30bf9f084504	WXS; RNA-Seq	syn68528030									
file	phs002371	HTA9_18_41		0000382886_S3_R2_001.fastq.gz	FASTQ	5326094493	79964fdbd2dbc76fea5c9fa694727a69	WXS; RNA-Seq	syn68528036									
file	phs002371	HTA9_18_44		0000394763_S1_R1_001.fastq.gz	FASTQ	4655532928	0c52cecd6f8a9ca7d22f8aa64fa7c460	WXS; RNA-Seq	syn68528045									
file	phs002371	HTA9_18_44		0000394763_S1_R2_001.fastq.gz	FASTQ	4805374986	0ffe46b531790cedc7d12d895d5db370	WXS; RNA-Seq	syn68528053									
file	phs002371	HTA9_43_1		0000394880_R1.fastq.gz	FASTQ	1998830655	084dcca81122ffd6cad0fe9c352223f4	WXS; RNA-Seq	syn68528050									
file	phs002371	HTA9_43_1		0000394880_R2.fastq.gz	FASTQ	2021457394	38d158ecf9f3b2945543daa8b130ff0e	WXS; RNA-Seq	syn68528055									
file	phs002371	HTA9_24_41		0000399183_R1.fastq.gz	FASTQ	5400099950	9a1776d9b4b3f80ca536ee9fea77599d	WXS; RNA-Seq	syn68528076									
file	phs002371	HTA9_24_41		0000399183_R2.fastq.gz	FASTQ	5603678760	66a3e58d9460014cbe958c320447c2da	WXS; RNA-Seq	syn68528084									
file	phs002371	HTA9_43_2		0000404813_R1.fastq.gz	FASTQ	6389625455	4677ed02c3bfccfe96a11f9ccbc7e2f9	WXS; RNA-Seq	syn68528095									
file	phs002371	HTA9_43_2		0000404813_R2.fastq.gz	FASTQ	6405528753	1a46da6b865d049c7d54caec75e8b616	WXS; RNA-Seq	syn68528116									
file	phs002371	HTA9_23_2		0000424110_R1.fastq.gz	FASTQ	5480634399	10361293b3315578e7dc8efbabbc9535	WXS; RNA-Seq	syn68528152									
file	phs002371	HTA9_23_2		0000424110_R2.fastq.gz	FASTQ	5788900579	7871d1ca96b24113b41cd00ed9029b32	WXS; RNA-Seq	syn68528165									
file	phs002371	HTA9_14_92		0000424126_R1.fastq.gz	FASTQ	5772066893	9149a27c6cb211ca2324f9a14a8f5cb1	WXS; RNA-Seq	syn68528173									
file	phs002371	HTA9_14_92		0000424126_R2.fastq.gz	FASTQ	5760616427	dd39b422642615d2885271afe62dc320	WXS; RNA-Seq	syn68528186									
file	phs002371	HTA9_24_2		0000434093_R1.fastq.gz	FASTQ	7481144395	ca644156d33e85e1abe827a6bc267052	WXS; RNA-Seq	syn68528203									
file	phs002371	HTA9_24_2		0000434093_R2.fastq.gz	FASTQ	7543454973	1d572643e6cb8cedf0aa1f507748576a	WXS; RNA-Seq	syn68528215									
file	phs002371	HTA9_44_3		0000434105_R1.fastq.gz	FASTQ	5412002331	0d47e7ba10e53f89208f23232bb246c7	WXS; RNA-Seq	syn68528226									
file	phs002371	HTA9_44_3		0000434105_R2.fastq.gz	FASTQ	5439058267	93e80f72285d87865cb4733c18d28444	WXS; RNA-Seq	syn68528233									
file	phs002371	HTA9_44_1		0000434568_R1.fastq.gz	FASTQ	4504572709	db2ad961be8fcde28a75f4de9fa00d87	WXS; RNA-Seq	syn68528243									
file	phs002371	HTA9_44_1		0000434568_R2.fastq.gz	FASTQ	4745589910	9cb8b257e6dd1631e71e281ad382afbb	WXS; RNA-Seq	syn68528251									
file	phs002371	HTA9_29_31		0000446970_R1.fastq.gz	FASTQ	8823748773	f7edf378d6add1510d4015b6076a98d3	WXS; RNA-Seq	syn68528267									
file	phs002371	HTA9_29_31		0000446970_R2.fastq.gz	FASTQ	9001434485	1f7be9b31a4c0992586de8632bda5b8a	WXS; RNA-Seq	syn68528276									
file	phs002371	HTA9_29_32		0000447031_R1.fastq.gz	FASTQ	6394133652	ea216ffdaa7a9c13311ba691b62fb8ca	WXS; RNA-Seq	syn68528278									
file	phs002371	HTA9_29_32		0000447031_R2.fastq.gz	FASTQ	6616626841	d5af475af7966aa25451d57f309f463f	WXS; RNA-Seq	syn68528288									
file	phs002371	HTA9_45_1		0000447063_R1.fastq.gz	FASTQ	3862996594	7273c92e5974cafad0dd5c226067403c	WXS; RNA-Seq	syn68528289									
file	phs002371	HTA9_45_1		0000447063_R2.fastq.gz	FASTQ	3935378985	a81e9ed7574d037b3e00fae84784bd16	WXS; RNA-Seq	syn68528292									
file	phs002371	HTA9_45_2		0000447194_R1.fastq.gz	FASTQ	4402308785	fb665c66d47c4f7344590d43e83c62b1	WXS; RNA-Seq	syn68528301									
file	phs002371	HTA9_45_2		0000447194_R2.fastq.gz	FASTQ	4602467598	9096db121e5e460ce634b6b4c67002e8	WXS; RNA-Seq	syn68528307									
file	phs002371	HTA3_80027_6001001		508_R1.fastq.gz	FASTQ	2698724488	eccba293f18243279570823b188ca12d	WXS; RNA-Seq	syn59058208									
file	phs002371	HTA3_80027_6001001		508_R2.fastq.gz	FASTQ	2748116776	16d5b901486c00cb5fdb8ab638499b9d	WXS; RNA-Seq	syn59058216									
file	phs002371	HTA3_80027_6002002		509_R1.fastq.gz	FASTQ	2717866140	e223db581ee4669fe214ce7810a96cdb	WXS; RNA-Seq	syn59058223									
file	phs002371	HTA3_80027_6002002		509_R2.fastq.gz	FASTQ	2753332098	8f33a7acc242a116aff9ebfd0edb1964	WXS; RNA-Seq	syn59058229									
file	phs002371	HTA3_80027_6003003		510_R1.fastq.gz	FASTQ	3047868249	137969d24ceb8b3d653c1316dd546c55	WXS; RNA-Seq	syn59058251									
file	phs002371	HTA3_80027_6003003		510_R2.fastq.gz	FASTQ	3090693065	08c343d9ed38ec5db99e04c9195163c0	WXS; RNA-Seq	syn59058291									
file	phs002371	HTA3_80027_6003004		511_R1.fastq.gz	FASTQ	3129795937	5f81bfbfd7b3e767bd739a8796efdd19	WXS; RNA-Seq	syn59058301									
file	phs002371	HTA3_80027_6003004		511_R2.fastq.gz	FASTQ	3183830647	94124b69fc55f3b62b3a8873f22e3a15	WXS; RNA-Seq	syn59058310									
file	phs002371	HTA3_80027_6004005		512_R1.fastq.gz	FASTQ	1830172505	cc33dba2408a4aec1c66b3d7f55f790d	WXS; RNA-Seq	syn59058311									
file	phs002371	HTA3_80027_6004005		512_R2.fastq.gz	FASTQ	1855292248	bb7217f557f8a37bf32a74923a8373cb	WXS; RNA-Seq	syn59058314									
file	phs002371	HTA3_80027_6004006		513_R1.fastq.gz	FASTQ	2480437218	09f641c4c14b35039b69ea5278a589de	WXS; RNA-Seq	syn59058317									
file	phs002371	HTA3_80027_6004006		513_R2.fastq.gz	FASTQ	2511822129	c1ef9838de22cec0a7018e1755dda2fa	WXS; RNA-Seq	syn59058322									
file	phs002371	HTA3_80028_6001001		514_R1.fastq.gz	FASTQ	2667446212	5c35283efde22f3ded151f0c642417dd	WXS; RNA-Seq	syn59058326									
file	phs002371	HTA3_80028_6001001		514_R2.fastq.gz	FASTQ	2702428398	3c245a7a3e6f0e555326b02f289a1e0e	WXS; RNA-Seq	syn59058343									
file	phs002371	HTA3_80028_6002002		515_R1.fastq.gz	FASTQ	2624705222	e50d29a13319afc86f59a1b71e055978	WXS; RNA-Seq	syn59058346									
file	phs002371	HTA3_80028_6002002		515_R2.fastq.gz	FASTQ	2638212087	d531051ea8de9da4520ed96d537f3830	WXS; RNA-Seq	syn59058349									
file	phs002371	HTA3_80028_6003003		516_R1.fastq.gz	FASTQ	2458783859	28d29350290ef0993dcdd942211e1cdc	WXS; RNA-Seq	syn59058356									
file	phs002371	HTA3_80028_6003003		516_R2.fastq.gz	FASTQ	2526210679	1733ee23079369d38adcc69e7e1ba73c	WXS; RNA-Seq	syn59058371									
file	phs002371	HTA3_80028_6004004		517_R1.fastq.gz	FASTQ	2449693899	619a698dfb3a0b8a58fa8d8b88b5f52e	WXS; RNA-Seq	syn59058378									
file	phs002371	HTA3_80028_6004004		517_R2.fastq.gz	FASTQ	2461529270	6c735c4703ce4443387d0084e4fdab6e	WXS; RNA-Seq	syn59058383									
file	phs002371	HTA3_80028_6005005		518_R1.fastq.gz	FASTQ	2668401311	c34ba54f7cb757a16640de0c593c517e	WXS; RNA-Seq	syn59058391									
file	phs002371	HTA3_80028_6005005		518_R2.fastq.gz	FASTQ	2737210436	c7a7a3319ef9e54aef28834ef2f10412	WXS; RNA-Seq	syn59058404									
file	phs002371	HTA3_80029_6001001		519_R1.fastq.gz	FASTQ	2612990982	01c90353ec39981e1cbe5ed93b68a580	WXS; RNA-Seq	syn59058414									
file	phs002371	HTA3_80029_6001001		519_R2.fastq.gz	FASTQ	2641993180	6bf199e5a2a1dbee178924f50e6c213d	WXS; RNA-Seq	syn59058429									
file	phs002371	HTA3_80029_6002002		520_R1.fastq.gz	FASTQ	2240567653	316e11b6b24d601e351fd465951ca76f	WXS; RNA-Seq	syn59058438									
file	phs002371	HTA3_80029_6002002		520_R2.fastq.gz	FASTQ	2273000220	e8fe4436f8da395465b424e3bb62596c	WXS; RNA-Seq	syn59058445									
file	phs002371	HTA3_80029_6003003		521_R1.fastq.gz	FASTQ	2456013943	1ede1d3a97648a5152a09c0dd3761ed3	WXS; RNA-Seq	syn59058458									
file	phs002371	HTA3_80029_6003003		521_R2.fastq.gz	FASTQ	2461106550	869975facff1564b36fa1b2dfc08bf02	WXS; RNA-Seq	syn59058464									
file	phs002371	HTA3_80029_6003004		522_R1.fastq.gz	FASTQ	2657443164	9845024c34b11ef69455c0f36291eaaa	WXS; RNA-Seq	syn59058467									
file	phs002371	HTA3_80029_6003004		522_R2.fastq.gz	FASTQ	2721398564	cf4dbd74b44959d68ce468b04c6ac268	WXS; RNA-Seq	syn59058478									
file	phs002371	HTA3_80030_6001001		523_R1.fastq.gz	FASTQ	2873451755	07e10bdd5465c9d2af18fc559514cfd3	WXS; RNA-Seq	syn59058481									
file	phs002371	HTA3_80030_6001001		523_R2.fastq.gz	FASTQ	2899397307	2372c0546f31c785c9cc8be674ac632e	WXS; RNA-Seq	syn59058484									
file	phs002371	HTA3_80030_6002002		524_R1.fastq.gz	FASTQ	2455348135	8e2e5dace586376a73f2b6a81b9b7c48	WXS; RNA-Seq	syn59058487									
file	phs002371	HTA3_80030_6002002		524_R2.fastq.gz	FASTQ	2495277832	d2de96ba8e6ccb4422ce6ad1792b915d	WXS; RNA-Seq	syn59058492									
file	phs002371	HTA3_80030_6003003		525_R1.fastq.gz	FASTQ	2408555481	0a794d94ba170ea734d87a4810e14c39	WXS; RNA-Seq	syn59058495									
file	phs002371	HTA3_80030_6003003		525_R2.fastq.gz	FASTQ	2426391998	3a652d949edf80cf25826d29f2f3edc6	WXS; RNA-Seq	syn59058498									
file	phs002371	HTA3_80030_6004004		526_R1.fastq.gz	FASTQ	2674749154	bcc48c608f8f657af1f841157c24c8a6	WXS; RNA-Seq	syn59058504									
file	phs002371	HTA3_80030_6004004		526_R2.fastq.gz	FASTQ	2706873143	eb9c88c682b9fafb4f9863a0c5f66d46	WXS; RNA-Seq	syn59058507									
file	phs002371	HTA3_80030_6004005		527_R1.fastq.gz	FASTQ	3336490349	225109a5e50dcc5a42426ccf430decde	WXS; RNA-Seq	syn59058512									
file	phs002371	HTA3_80030_6004005		527_R2.fastq.gz	FASTQ	3390111198	a7edac8513d9eae9ccbb50e5ea88f4fc	WXS; RNA-Seq	syn59058521									
file	phs002371	HTA3_80030_6005006		528_R1.fastq.gz	FASTQ	2626488639	e04be9dda09fb6c7e644da95782bf886	WXS; RNA-Seq	syn59058535									
file	phs002371	HTA3_80030_6005006		528_R2.fastq.gz	FASTQ	2652179783	e4af79fe272019824bf83f7f74c5a4c6	WXS; RNA-Seq	syn59058541									
file	phs002371	HTA3_80030_6006007		529_R1.fastq.gz	FASTQ	2661474158	a52b77179ac0fbbc8ec6a1c747e1b2a8	WXS; RNA-Seq	syn59058544									
file	phs002371	HTA3_80030_6006007		529_R2.fastq.gz	FASTQ	2677173733	2aab817e4da2b3b579a06a41733b4cb3	WXS; RNA-Seq	syn59058547									
file	phs002371	HTA3_80030_6006008		530_R1.fastq.gz	FASTQ	2197170477	020e4c4407a7e0fb739a5a47f41feb81	WXS; RNA-Seq	syn59058550									
file	phs002371	HTA3_80030_6006008		530_R2.fastq.gz	FASTQ	2235753766	99214b919a422a7dc4d5a27f295e3eaf	WXS; RNA-Seq	syn59058557									
file	phs002371	HTA3_80030_6007009		531_R1.fastq.gz	FASTQ	2473362921	6035e7bcc2f654a4c8a4a46af66de8c6	WXS; RNA-Seq	syn59058562									
file	phs002371	HTA3_80030_6007009		531_R2.fastq.gz	FASTQ	2504769320	b5529d92ade0790d1c57a9b53bdaa269	WXS; RNA-Seq	syn59058565									
file	phs002371	HTA3_80030_6007010		532_R1.fastq.gz	FASTQ	2042066054	687aae76ae6dd92c6a9db9b734a25290	WXS; RNA-Seq	syn59058603									
file	phs002371	HTA3_80030_6007010		532_R2.fastq.gz	FASTQ	2051939815	7fb9060b02038b1a8fb9683f966bd41c	WXS; RNA-Seq	syn59058656									
file	phs002371	HTA3_80030_6008011		533_R1.fastq.gz	FASTQ	2739304550	96ecb82584a2f8e34e89280587d49334	WXS; RNA-Seq	syn59058659									
file	phs002371	HTA3_80030_6008011		533_R2.fastq.gz	FASTQ	2722433569	e28dbba76c1ff7aa71485e9794ec30ac	WXS; RNA-Seq	syn59058668									
file	phs002371	HTA3_80030_6009012		534_R1.fastq.gz	FASTQ	2264607571	7ff61d3efc4a5de958ea185f098349e7	WXS; RNA-Seq	syn59058800									
file	phs002371	HTA3_80030_6009012		534_R2.fastq.gz	FASTQ	2266996086	a249b96eeb4e304abde632a8199f1d3c	WXS; RNA-Seq	syn59058805									
file	phs002371	HTA3_80030_6009013		535_R1.fastq.gz	FASTQ	2499365007	8e01e7f6ddbf5c9fb8cdc8568eb5009c	WXS; RNA-Seq	syn59058809									
file	phs002371	HTA3_80030_6009013		535_R2.fastq.gz	FASTQ	2511610249	a6c486bb697660254dfa43e0ff491fcb	WXS; RNA-Seq	syn59058820									
file	phs002371	HTA3_80030_6009014		536_R1.fastq.gz	FASTQ	2043774937	7b975c32ec8d443dd7f7ce38961846f7	WXS; RNA-Seq	syn59058823									
file	phs002371	HTA3_80030_6009014		536_R2.fastq.gz	FASTQ	2086276652	d59a53d0fd9580b7ac629f3f969299c8	WXS; RNA-Seq	syn59058829									
file	phs002371	HTA3_80030_6010015		537_R1.fastq.gz	FASTQ	2856766702	5bfccf69fc3a8e69529bc48098680614	WXS; RNA-Seq	syn59058837									
file	phs002371	HTA3_80030_6010015		537_R2.fastq.gz	FASTQ	2892243857	0b227b71bcc757e2b4018e662a63e8e2	WXS; RNA-Seq	syn59058946									
file	phs002371	HTA3_80030_6010016		538_R1.fastq.gz	FASTQ	2689642544	9676bab741692e6e724e1c23db3962c1	WXS; RNA-Seq	syn59058951									
file	phs002371	HTA3_80030_6010016		538_R2.fastq.gz	FASTQ	2717742920	9db5ac90dddf967723d011610abe0bf9	WXS; RNA-Seq	syn59058959									
file	phs002371	HTA3_80030_6010017		539_R1.fastq.gz	FASTQ	2316059809	e01b7ff5338b4711b9b46871c9f0df85	WXS; RNA-Seq	syn59058962									
file	phs002371	HTA3_80030_6010017		539_R2.fastq.gz	FASTQ	2347790939	cddc8daed54b2a7fff90da57d95c7227	WXS; RNA-Seq	syn59058965									
file	phs002371	HTA3_80030_6011018		540_R1.fastq.gz	FASTQ	2716231773	a78cd610138150e980a36a9bb5cc3084	WXS; RNA-Seq	syn59058972									
file	phs002371	HTA3_80030_6011018		540_R2.fastq.gz	FASTQ	2732102813	da0907552738ace98ee6e6eba1042852	WXS; RNA-Seq	syn59058977									
file	phs002371	HTA3_80030_6011019		541_R1.fastq.gz	FASTQ	1576894107	d8b2dfd00a3745676c22670cc74c7d4a	WXS; RNA-Seq	syn59058980									
file	phs002371	HTA3_80030_6011019		541_R2.fastq.gz	FASTQ	1578665022	c38afe9bf57207feb269574c3a4bbad9	WXS; RNA-Seq	syn59058994									
file	phs002371	HTA3_80032_1901001		HTA3_80032_1901001_R1.fastq.gz	FASTQ	2426846528	1432cfe828cd870a4207041bfa91fa97	WXS; RNA-Seq	syn68237407									
file	phs002371	HTA3_80032_1901001		HTA3_80032_1901001_R2.fastq.gz	FASTQ	2410443368	ca6aedddfdbb169e3bc71ac8b323224b	WXS; RNA-Seq	syn68237419									
file	phs002371	HTA3_80032_1901002		HTA3_80032_1901002_R1.fastq.gz	FASTQ	1981603088	2cd8e3d51415a8cf6a72248034b02141	WXS; RNA-Seq	syn68237433									
file	phs002371	HTA3_80032_1901002		HTA3_80032_1901002_R2.fastq.gz	FASTQ	1988015638	a8d2f5c8f1426ed247a749063cebff68	WXS; RNA-Seq	syn68237445									
file	phs002371	HTA3_80032_1902003		HTA3_80032_1902003_R1.fastq.gz	FASTQ	1459561702	fb81d7000b270231f1bf55196a7ad75b	WXS; RNA-Seq	syn68237454									
file	phs002371	HTA3_80032_1902003		HTA3_80032_1902003_R2.fastq.gz	FASTQ	1458406502	9686ae030d5dc2af37d19f662c783738	WXS; RNA-Seq	syn68237463									
file	phs002371	HTA3_80045_1902003		HTA3_80045_1902003_R1.fastq.gz	FASTQ	2242821803	f4ef1592942080119f0c4c690c9ee31e	WXS; RNA-Seq	syn68237551									
file	phs002371	HTA3_80045_1902003		HTA3_80045_1902003_R2.fastq.gz	FASTQ	2293181300	799ed11e8f7990d82b5baf0adeffc5e8	WXS; RNA-Seq	syn68237562									
file	phs002371	HTA3_80045_1902004		HTA3_80045_1902004_R1.fastq.gz	FASTQ	3127385845	0e98bc935cd2cbb1f0de878aad6ac701	WXS; RNA-Seq	syn68237575									
file	phs002371	HTA3_80045_1902004		HTA3_80045_1902004_R2.fastq.gz	FASTQ	3189741580	9a6e2fbad3579ed27777a9b8a1306094	WXS; RNA-Seq	syn68237589									
file	phs002371	HTA3_80002_6001003		430R_S8_R1_001.fastq.gz	FASTQ	3199510845	f2715f233d5c40a92673994a3e23353c	WXS; RNA-Seq	syn64736797									
file	phs002371	HTA3_80002_6001003		430R_S8_R2_001.fastq.gz	FASTQ	3263914593	beae12cf81ba9380887ca0963dd8d003	WXS; RNA-Seq	syn64737724									
file	phs002371	HTA3_80002_6002002		431R_S7_R1_001.fastq.gz	FASTQ	2755620317	6e81c3951262e1d9c53c0d623651866a	WXS; RNA-Seq	syn64738479									
file	phs002371	HTA3_80002_6002002		431R_S7_R2_001.fastq.gz	FASTQ	2788587137	53847c2dc30cea645f0102c3182aecd5	WXS; RNA-Seq	syn64737269									
file	phs002371	HTA3_80002_6003004		432R_S6_R1_001.fastq.gz	FASTQ	2979155981	eaae986fc0c257bdd6e030f67329767d	WXS; RNA-Seq	syn64736676									
file	phs002371	HTA3_80002_6003004		432R_S6_R2_001.fastq.gz	FASTQ	3041029155	6257555cf7fbb06e29cae756d5bb8ddd	WXS; RNA-Seq	syn64738541									
file	phs002371	HTA3_80002_6004001		433R_S5_R1_001.fastq.gz	FASTQ	3078583333	970d11f970260fe72a7d8b5681a5a899	WXS; RNA-Seq	syn64737041									
file	phs002371	HTA3_80002_6004001		433R_S5_R2_001.fastq.gz	FASTQ	3148380323	e2af8fd37af2b7bbcd6f3f47cb4953d3	WXS; RNA-Seq	syn64736528									
file	phs002371	HTA3_80005_6001003		434R_S4_R1_001.fastq.gz	FASTQ	3463006676	388b33f9fb4cf0fa8c73fc69f9232d49	WXS; RNA-Seq	syn64736839									
file	phs002371	HTA3_80005_6001003		434R_S4_R2_001.fastq.gz	FASTQ	3536793140	02f74b9f7e2cd7ebfb51ce009da45ce4	WXS; RNA-Seq	syn64738152									
file	phs002371	HTA3_80005_6002004		435R_S3_R1_001.fastq.gz	FASTQ	2985858599	f040c8de90947b6b0cc811ed5fe84711	WXS; RNA-Seq	syn64737478									
file	phs002371	HTA3_80005_6002004		435R_S3_R2_001.fastq.gz	FASTQ	3034838850	c250a52e1093a0a62bfa457af82d4750	WXS; RNA-Seq	syn64737747									
file	phs002371	HTA3_80005_6003002		436R_S2_R1_001.fastq.gz	FASTQ	2978679571	9db214fa8229f74504208552a1a44b3c	WXS; RNA-Seq	syn64737896									
file	phs002371	HTA3_80005_6003002		436R_S2_R2_001.fastq.gz	FASTQ	3044744080	e9afb0b738cbeee579bc649b361b6b11	WXS; RNA-Seq	syn64737628									
file	phs002371	HTA3_80005_6004001		437R_S1_R1_001.fastq.gz	FASTQ	2693387401	f9848f9725342816d8e5b6af6dcc00ec	WXS; RNA-Seq	syn64737459									
file	phs002371	HTA3_80005_6004001		437R_S1_R2_001.fastq.gz	FASTQ	2723607073	da515fa100eefcc0d5eb8a8c6642f785	WXS; RNA-Seq	syn64737884									
file	phs002371	HTA3_80018_6003001		438R_S16_R1_001.fastq.gz	FASTQ	2168352608	cac7c4d816bc4528aae4a6a242cd6156	WXS; RNA-Seq	syn64737830									
file	phs002371	HTA3_80018_6003001		438R_S16_R2_001.fastq.gz	FASTQ	2243790400	2da571d332de2de62cd34631772268ae	WXS; RNA-Seq	syn64736776									
file	phs002371	HTA3_80018_6003009		439R_S15_R1_001.fastq.gz	FASTQ	2979083312	fcabb04243b767195eb14adc731dbbf1	WXS; RNA-Seq	syn64737952									
file	phs002371	HTA3_80018_6003009		439R_S15_R2_001.fastq.gz	FASTQ	3005632932	0782be63909470a8d98bf2749f94224e	WXS; RNA-Seq	syn64737771									
file	phs002371	HTA3_80018_6004002		440R_S14_R1_001.fastq.gz	FASTQ	3582265697	22535730c950f78a0ec4b7998c745eb2	WXS; RNA-Seq	syn64737898									
file	phs002371	HTA3_80018_6004002		440R_S14_R2_001.fastq.gz	FASTQ	3681386802	2c7736880b311ac0592f063ffdae5621	WXS; RNA-Seq	syn64737885									
file	phs002371	HTA3_80018_6005003		441R_S13_R1_001.fastq.gz	FASTQ	2184092788	ad75a14444c46a75c9bbb2f98ad27908	WXS; RNA-Seq	syn64738430									
file	phs002371	HTA3_80018_6005003		441R_S13_R2_001.fastq.gz	FASTQ	2216114154	f0bc5cec9eb3cac2c47f6496c31e179c	WXS; RNA-Seq	syn64738384									
file	phs002371	HTA3_80018_6005201		442R_S12_R1_001.fastq.gz	FASTQ	2948578370	0b7469436047ddc9e8f8d17f9737b2ef	WXS; RNA-Seq	syn64738368									
file	phs002371	HTA3_80018_6005201		442R_S12_R2_001.fastq.gz	FASTQ	3020278087	f10ac88959121c4c95f87bea02f6818a	WXS; RNA-Seq	syn64738431									
file	phs002371	HTA3_80018_6005202		443R_S11_R1_001.fastq.gz	FASTQ	1997612747	bf33225c07d4fbef74af30aa59587219	WXS; RNA-Seq	syn64738320									
file	phs002371	HTA3_80018_6005202		443R_S11_R2_001.fastq.gz	FASTQ	2020894684	104b7ef472dd84cd4d19a4090638a197	WXS; RNA-Seq	syn64738315									
file	phs002371	HTA3_80018_6005204		444R_S10_R1_001.fastq.gz	FASTQ	2392071385	cf9fe50e8116b3392016f50df7910200	WXS; RNA-Seq	syn64738510									
file	phs002371	HTA3_80018_6005204		444R_S10_R2_001.fastq.gz	FASTQ	2467808499	1f366f3ee3042493ebd18db191e478dd	WXS; RNA-Seq	syn64737945									
file	phs002371	HTA3_80018_6005205		445R_S9_R1_001.fastq.gz	FASTQ	3437747036	dcfec8c5252169fd1b37e1291b43504d	WXS; RNA-Seq	syn64736674									
file	phs002371	HTA3_80018_6005205		445R_S9_R2_001.fastq.gz	FASTQ	3491524531	10ae167902fefffcf516e7e4e4ab5a92	WXS; RNA-Seq	syn64737249									
file	phs002371	HTA3_80018_6005206		446R_S24_R1_001.fastq.gz	FASTQ	2661931588	9caea851d2b0515aeecf81f6b8439787	WXS; RNA-Seq	syn64738247									
file	phs002371	HTA3_80018_6005206		446R_S24_R2_001.fastq.gz	FASTQ	2724444813	c8d223a854f917a125eb94cd2e183136	WXS; RNA-Seq	syn64736702									
file	phs002371	HTA3_80018_6005207		447R_S23_R1_001.fastq.gz	FASTQ	1623655531	4f1e6ff490e1ce2a13292e359393ac56	WXS; RNA-Seq	syn64737625									
file	phs002371	HTA3_80018_6005207		447R_S23_R2_001.fastq.gz	FASTQ	1635404302	2eaaee483c3f346b67bdb11fa314824a	WXS; RNA-Seq	syn64736819									
file	phs002371	HTA3_80018_6005208		448R_S22_R1_001.fastq.gz	FASTQ	2205554956	c7b93ca0ebe057c5c56b29d23cbf1245	WXS; RNA-Seq	syn64736709									
file	phs002371	HTA3_80018_6005208		448R_S22_R2_001.fastq.gz	FASTQ	2218375410	ad2cbe807408cb6ac463be1fe7ddc05e	WXS; RNA-Seq	syn64737273									
file	phs002371	HTA3_80018_6007004		449R_S21_R1_001.fastq.gz	FASTQ	4192483342	27cf3779abddc834eb645ecba9eb4229	WXS; RNA-Seq	syn64736591									
file	phs002371	HTA3_80018_6007004		449R_S21_R2_001.fastq.gz	FASTQ	4248014969	fc8ebb64b0db4b5ca0aca14e8ab8f0b6	WXS; RNA-Seq	syn64738319									
file	phs002371	HTA3_80018_6008005		450R_S20_R1_001.fastq.gz	FASTQ	1689632721	8b83fd2d0945676715163bfcb5936c28	WXS; RNA-Seq	syn64738114									
file	phs002371	HTA3_80018_6008005		450R_S20_R2_001.fastq.gz	FASTQ	1699445829	22c35f9ed4ee2171d2c6e067a47dde92	WXS; RNA-Seq	syn64737330									
file	phs002371	HTA3_80018_6009006		451R_S19_R1_001.fastq.gz	FASTQ	1161130222	c8b20a539a5e9116eb0c66a5ad7ad08b	WXS; RNA-Seq	syn64737633									
file	phs002371	HTA3_80018_6009006		451R_S19_R2_001.fastq.gz	FASTQ	1159032329	1f1b82d4cee54d815d1dcf06870cdfdf	WXS; RNA-Seq	syn64738225									
file	phs002371	HTA3_80018_6010007		455R_S18_R1_001.fastq.gz	FASTQ	2512733870	13927aabdd62e040b9ff8cec0a834ca8	WXS; RNA-Seq	syn64736523									
file	phs002371	HTA3_80018_6010007		455R_S18_R2_001.fastq.gz	FASTQ	2579932091	8db404a1c345e225233c4dd72fec8ec8	WXS; RNA-Seq	syn64738086									
file	phs002371	HTA3_80018_6010010		456R_S17_R1_001.fastq.gz	FASTQ	4317524374	435552e65fa5a651df4fd14d73d8de48	WXS; RNA-Seq	syn64738265									
file	phs002371	HTA3_80018_6010010		456R_S17_R2_001.fastq.gz	FASTQ	4432045429	95cd1511ace6d5cdec47615afe0dbc8f	WXS; RNA-Seq	syn64736805									
file	phs002371	HTA3_80018_6011008		457R_S32_R1_001.fastq.gz	FASTQ	2930758799	e5cd4b9072c7aaf1486de534af8b3821	WXS; RNA-Seq	syn64737874									
file	phs002371	HTA3_80018_6011008		457R_S32_R2_001.fastq.gz	FASTQ	2980969314	a6edb99d71c8680ee0df37e00edd8ce4	WXS; RNA-Seq	syn64736777									
file	phs002371	HTA3_80018_6012011		458R_S31_R1_001.fastq.gz	FASTQ	2861216977	3dc218296431fcf26f63260a687f1fcb	WXS; RNA-Seq	syn64737080									
file	phs002371	HTA3_80018_6012011		458R_S31_R2_001.fastq.gz	FASTQ	2886509529	e70cd6e7e8f5c7e657ebb1a906a09487	WXS; RNA-Seq	syn64737612									
file	phs002371	HTA3_80019_6001001		459R_S30_R1_001.fastq.gz	FASTQ	1679458301	2cfa54f687716768b2bdf3d5defef367	WXS; RNA-Seq	syn64737495									
